48,40000001,康师傅红烧牛肉面,4,http://bianlidian.guangshenbian.com/BianLiDian/resources/image/items/泡面/康师傅红烧牛肉面.png,158,190,3,2.5,袋,,  八字门点,,dba,2013/7/15 6:22,dba,2013/7/15 6:22
49,40000002,康师傅红油爆椒牛肉面,4,http://bianlidian.guangshenbian.com/BianLiDian/resources/image/items/泡面/康师傅红油爆椒牛肉面.png,158,159,3,2.5,袋,,  八字门点,,dba,2013/7/16 6:22,dba,2013/7/16 6:22
50,40000003,康师傅（拉面）爆椒牛肉,4,http://bianlidian.guangshenbian.com/BianLiDian/resources/image/items/泡面/康师傅拉面爆椒牛肉.png,158,186,3,2.5,袋,,  八字门点,,dba,2013/7/17 6:22,dba,2013/7/17 6:22
51,40000004,康师傅老坛酸菜面,4,http://bianlidian.guangshenbian.com/BianLiDian/resources/image/items/泡面/康师傅老坛酸菜面.png,158,174,3,2.5,袋,,  八字门点,,dba,2013/7/18 6:22,dba,2013/7/18 6:22
52,40000005,康师傅香锅牛肉面,4,http://bianlidian.guangshenbian.com/BianLiDian/resources/image/items/泡面/康师傅香锅牛肉面.png,158,156,3,2.5,袋,,  八字门点,,dba,2013/7/19 6:22,dba,2013/7/19 6:22
